Day,Close
4404,	14.61
4403,	14.78
4402,	14.79
4401,	14.55
4400,	14.52
4399,	14.72
4398,	14.68
4397,	14.62
4396,	14.68
4395,	14.66
4394,	14.60
4393,	14.45
4392,	14.38
4391,	14.68
4390,	14.54
4389,	14.51
4388,	14.66
4387,	14.66
4386,	14.56
4385,	14.61
4384,	14.94
4383,	15.05
4382,	15.09
4381,	15.05
4380,	15.10
4379,	15.04
4378,	14.91
4377,	14.86
4376,	15.03
4375,	15.03
4374,	14.87
4373,	15.04
4372,	15.35
4371,	15.37
4370,	15.35
4369,	15.28
4368,	15.26
4367,	15.18
4366,	15.11
4365,	15.09
4364,	15.10
4363,	15.05
4362,	14.99
4361,	14.92
4360,	14.89
4359,	14.93
4358,	14.97
4357,	14.96
4356,	15.03
4355,	15.05
4354,	15.03
4353,	15.01
4352,	15.11
4351,	15.03
4350,	14.79
4349,	14.70
4348,	14.70
4347,	14.81
4346,	14.82
4345,	14.87
4344,	14.77
4343,	14.69
4342,	14.68
4341,	14.63
4340,	14.62
4339,	14.62
4338,	14.81
4337,	14.96
4336,	14.93
4335,	14.92
4334,	14.87
4333,	14.77
4332,	14.79
4331,	14.84
4330,	14.70
4329,	14.64
4328,	14.67
4327,	14.70
4326,	14.63
4325,	14.49
4324,	14.51
4323,	14.65
4322,	14.51
4321,	14.49
4320,	14.20
4319,	14.05
4318,	14.06
4317,	13.86
4316,	13.81
4315,	13.77
4314,	13.67
4313,	13.77
4312,	13.79
4311,	13.77
4310,	13.61
4309,	13.58
4308,	13.47
4307,	13.39
4306,	13.74
4305,	13.68
4304,	13.69
4303,	13.82
4302,	14.01
4301,	14.09
4300,	14.07
4299,	14.01
4298,	13.99
4297,	13.99
4296,	13.82
4295,	14.12
4294,	14.38
4293,	14.37
4292,	14.30
4291,	14.23
4290,	14.32
4289,	14.30
4288,	14.20
4287,	14.09
4286,	14.16
4285,	14.19
4284,	14.21
4283,	14.16
4282,	14.05
4281,	14.07
4280,	13.97
4279,	13.90
4278,	13.68
4277,	13.76
4276,	13.76
4275,	13.73
4274,	13.70
4273,	13.60
4272,	13.50
4271,	13.47
4270,	13.46
4269,	13.54
4268,	13.46
4267,	13.33
4266,	13.25
4265,	13.21
4264,	13.30
4263,	13.44
4262,	13.57
4261,	13.63
4260,	13.54
4259,	13.55
4258,	13.64
4257,	13.68
4256,	13.69
4255,	13.59
4254,	13.58
4253,	13.46
4252,	13.49
4251,	13.47
4250,	13.33
4249,	13.28
4248,	13.10
4247,	12.97
4246,	13.03
4245,	13.12
4244,	13.11
4243,	13.14
4242,	13.23
4241,	13.19
4240,	13.27
4239,	13.14
4238,	13.10
4237,	13.14
4236,	13.17
4235,	13.09
4234,	12.99
4233,	12.96
4232,	12.96
4231,	12.91
4230,	12.80
4229,	12.83
4228,	12.85
4227,	12.78
4226,	12.79
4225,	12.75
4224,	12.82
4223,	12.81
4222,	12.72
4221,	12.67
4220,	12.69
4219,	12.68
4218,	12.71
4217,	12.87
4216,	12.98
4215,	12.97
4214,	12.94
4213,	12.96
4212,	12.89
4211,	12.90
4210,	12.83
4209,	12.78
4208,	12.76
4207,	12.75
4206,	12.73
4205,	12.83
4204,	12.83
4203,	12.80
4202,	13.02
4201,	13.04
4200,	13.07
4199,	13.00
4198,	12.95
4197,	13.02
4196,	13.01
4195,	12.93
4194,	12.89
4193,	12.97
4192,	12.95
4191,	12.87
4190,	12.80
4189,	12.80
4188,	12.74
4187,	12.69
4186,	12.73
4185,	12.73
4184,	12.76
4183,	12.65
4182,	12.62
4181,	12.66
4180,	12.64
4179,	12.53
4178,	12.45
4177,	12.35
4176,	12.42
4175,	12.54
4174,	12.48
4173,	12.41
4172,	12.43
4171,	12.47
4170,	12.78
4169,	12.86
4168,	12.82
4167,	12.87
4166,	12.84
4165,	12.80
4164,	12.80
4163,	12.83
4162,	12.91
4161,	12.89
4160,	12.98
4159,	13.04
4158,	12.98
4157,	12.90
4156,	12.84
4155,	12.85
4154,	12.83
4153,	12.78
4152,	12.68
4151,	12.62
4150,	12.67
4149,	12.61
4148,	12.73
4147,	12.81
4146,	12.78
4145,	12.71
4144,	12.70
4143,	12.77
4142,	12.77
4141,	12.80
4140,	12.70
4139,	12.78
4138,	12.96
4137,	13.07
4136,	12.98
4135,	13.10
4134,	13.23
4133,	13.22
4132,	13.27
4131,	13.25
4130,	13.27
4129,	13.16
4128,	13.13
4127,	13.18
4126,	13.11
4125,	12.98
4124,	12.94
4123,	12.95
4122,	13.02
4121,	12.98
4120,	12.90
4119,	12.92
4118,	12.94
4117,	12.97
4116,	12.95
4115,	12.82
4114,	12.73
4113,	12.66
4112,	12.64
4111,	12.55
4110,	12.27
4109,	12.25
4108,	12.30
4107,	12.31
4106,	12.23
4105,	12.30
4104,	12.31
4103,	12.35
4102,	12.27
4101,	12.22
4100,	12.20
4099,	12.22
4098,	12.17
4097,	12.13
4096,	12.12
4095,	12.10
4094,	12.08
4093,	12.00
4092,	11.99
4091,	12.00
4090,	12.09
4089,	12.08
4088,	12.08
4087,	12.09
4086,	12.08
4085,	12.01
4084,	12.03
4083,	11.95
4082,	11.96
4081,	11.87
4080,	11.81
4079,	11.76
4078,	11.69
4077,	11.67
4076,	11.80
4075,	11.78
4074,	11.69
4073,	11.73
4072,	11.94
4071,	11.95
4070,	11.95
4069,	11.98
4068,	12.06
4067,	12.06
4066,	12.04
4065,	11.98
4064,	11.97
4063,	11.96
4062,	12.02
4061,	12.03
4060,	11.95
4059,	11.98
4058,	12.10
4057,	12.13
4056,	12.10
4055,	12.23
4054,	12.25
4053,	12.20
4052,	12.31
4051,	12.29
4050,	12.28
4049,	12.22
4048,	12.24
4047,	12.10
4046,	12.08
4045,	12.11
4044,	12.01
4043,	11.93
4042,	11.90
4041,	11.88
4040,	11.87
4039,	11.82
4038,	11.89
4037,	11.80
4036,	11.88
4035,	11.86
4034,	11.76
4033,	11.78
4032,	11.87
4031,	11.79
4030,	11.82
4029,	11.74
4028,	11.74
4027,	11.75
4026,	11.67
4025,	11.67
4024,	11.56
4023,	11.60
4022,	11.70
4021,	11.80
4020,	11.83
4019,	11.85
4018,	11.81
4017,	11.74
4016,	11.76
4015,	11.88
4014,	11.89
4013,	11.90
4012,	11.88
4011,	11.88
4010,	11.87
4009,	11.90
4008,	11.86
4007,	11.81
4006,	11.84
4005,	11.92
4004,	11.85
4003,	11.87
4002,	11.89
4001,	11.94
4000,	11.81
3999,	11.66
3998,	11.67
3997,	11.69
3996,	11.48
3995,	11.48
3994,	11.59
3993,	11.61
3992,	11.59
3991,	11.60
3990,	11.61
3989,	11.64
3988,	11.56
3987,	11.50
3986,	11.44
3985,	11.45
3984,	11.48
3983,	11.49
3982,	11.43
3981,	11.50
3980,	11.38
3979,	11.28
3978,	11.23
3977,	11.22
3976,	11.13
3975,	11.02
3974,	10.99
3973,	11.15
3972,	11.24
3971,	11.30
3970,	11.34
3969,	11.30
3968,	11.16
3967,	11.13
3966,	11.20
3965,	11.25
3964,	11.29
3963,	11.41
3962,	11.30
3961,	11.26
3960,	11.59
3959,	11.68
3958,	11.78
3957,	11.92
3956,	11.91
3955,	11.96
3954,	11.99
3953,	11.92
3952,	11.88
3951,	11.89
3950,	11.84
3949,	11.95
3948,	11.91
3947,	11.85
3946,	11.83
3945,	11.75
3944,	11.70
3943,	11.70
3942,	11.72
3941,	11.67
3940,	11.83
3939,	11.97
3938,	12.02
3937,	12.09
3936,	12.08
3935,	12.01
3934,	11.98
3933,	12.00
3932,	12.10
3931,	12.10
3930,	12.21
3929,	12.24
3928,	12.23
3927,	12.10
3926,	11.98
3925,	11.91
3924,	11.89
3923,	11.91
3922,	11.93
3921,	11.91
3920,	11.78
3919,	11.85
3918,	11.82
3917,	11.84
3916,	11.84
3915,	11.80
3914,	11.67
3913,	11.67
3912,	11.75
3911,	11.71
3910,	11.69
3909,	11.60
3908,	11.81
3907,	11.91
3906,	11.92
3905,	11.88
3904,	11.81
3903,	11.84
3902,	11.73
3901,	11.80
3900,	11.71
3899,	11.60
3898,	11.63
3897,	11.75
3896,	11.79
3895,	11.72
3894,	11.47
3893,	11.85
3892,	12.08
3891,	11.88
3890,	11.92
3889,	12.31
3888,	12.51
3887,	12.50
3886,	12.50
3885,	12.47
3884,	12.55
3883,	12.54
3882,	12.57
3881,	12.64
3880,	12.57
3879,	12.49
3878,	12.41
3877,	12.36
3876,	12.35
3875,	12.37
3874,	12.35
3873,	12.36
3872,	12.35
3871,	12.28
3870,	12.32
3869,	12.21
3868,	11.95
3867,	11.89
3866,	11.92
3865,	11.90
3864,	11.96
3863,	11.97
3862,	11.95
3861,	11.93
3860,	11.88
3859,	12.08
3858,	12.14
3857,	12.12
3856,	12.08
3855,	12.15
3854,	12.18
3853,	12.24
3852,	12.19
3851,	12.18
3850,	12.05
3849,	12.02
3848,	11.99
3847,	11.90
3846,	11.87
3845,	11.90
3844,	11.90
3843,	11.93
3842,	11.81
3841,	11.72
3840,	11.70
3839,	11.92
3838,	11.88
3837,	11.93
3836,	11.97
3835,	11.81
3834,	11.97
3833,	11.93
3832,	11.86
3831,	11.82
3830,	11.59
3829,	11.59
3828,	11.48
3827,	11.48
3826,	11.48
3825,	11.48
3824,	11.45
3823,	11.34
3822,	11.38
3821,	11.33
3820,	11.36
3819,	11.28
3818,	11.14
3817,	11.15
3816,	11.14
3815,	11.60
3814,	11.70
3813,	11.76
3812,	11.59
3811,	11.56
3810,	11.59
3809,	11.58
3808,	11.59
3807,	11.49
3806,	11.30
3805,	11.21
3804,	10.98
3803,	10.95
3802,	10.92
3801,	10.88
3800,	10.91
3799,	10.93
3798,	11.01
3797,	11.04
3796,	11.05
3795,	11.01
3794,	10.90
3793,	10.95
3792,	11.01
3791,	11.05
3790,	11.00
3789,	10.98
3788,	10.84
3787,	10.92
3786,	10.97
3785,	10.97
3784,	10.90
3783,	10.84
3782,	10.64
3781,	10.66
3780,	10.81
3779,	10.79
3778,	10.81
3777,	10.67
3776,	10.65
3775,	10.58
3774,	10.50
3773,	10.51
3772,	10.43
3771,	10.44
3770,	10.52
3769,	10.52
3768,	10.44
3767,	10.35
3766,	10.34
3765,	10.35
3764,	10.30
3763,	10.17
3762,	10.18
3761,	10.03
3760,	10.02
3759,	10.12
3758,	10.09
3757,	10.01
3756,	9.95
3755,	9.93
3754,	9.96
3753,	9.92
3752,	9.91
3751,	9.89
3750,	9.90
3749,	9.92
3748,	9.77
3747,	9.76
3746,	9.65
3745,	9.65
3744,	9.74
3743,	9.70
3742,	9.67
3741,	9.68
3740,	9.68
3739,	9.69
3738,	9.52
3737,	9.44
3736,	9.42
3735,	9.37
3734,	9.37
3733,	9.36
3732,	9.36
3731,	9.30
3730,	9.34
3729,	9.34
3728,	9.31
3727,	9.28
3726,	9.29
3725,	9.34
3724,	9.31
3723,	9.35
3722,	9.37
3721,	9.48
3720,	9.39
3719,	9.40
3718,	9.36
3717,	9.48
3716,	9.57
3715,	9.63
3714,	9.61
3713,	9.69
3712,	9.58
3711,	9.46
3710,	9.44
3709,	9.48
3708,	9.36
3707,	9.30
3706,	9.31
3705,	9.39
3704,	9.48
3703,	9.43
3702,	9.46
3701,	9.46
3700,	9.47
3699,	9.35
3698,	9.35
3697,	9.31
3696,	9.43
3695,	9.45
3694,	9.34
3693,	9.30
3692,	9.17
3691,	9.13
3690,	9.13
3689,	9.05
3688,	8.92
3687,	8.85
3686,	8.85
3685,	8.89
3684,	8.90
3683,	8.86
3682,	8.75
3681,	8.68
3680,	8.65
3679,	8.66
3678,	8.59
3677,	8.60
3676,	8.59
3675,	8.55
3674,	8.54
3673,	8.58
3672,	8.64
3671,	8.68
3670,	8.61
3669,	8.62
3668,	8.63
3667,	8.62
3666,	8.62
3665,	8.61
3664,	8.59
3663,	8.54
3662,	8.65
3661,	8.73
3660,	8.71
3659,	8.69
3658,	8.72
3657,	8.73
3656,	8.65
3655,	8.58
3654,	8.54
3653,	8.51
3652,	8.51
3651,	8.48
3650,	8.49
3649,	8.46
3648,	8.47
3647,	8.55
3646,	8.57
3645,	8.56
3644,	8.50
3643,	8.48
3642,	8.62
3641,	8.63
3640,	8.63
3639,	8.62
3638,	8.74
3637,	8.77
3636,	8.75
3635,	8.72
3634,	8.82
3633,	8.83
3632,	8.82
3631,	8.73
3630,	8.80
3629,	8.81
3628,	8.72
3627,	8.51
3626,	8.53
3625,	8.44
3624,	8.36
3623,	8.23
3622,	8.30
3621,	8.28
3620,	8.23
3619,	8.22
3618,	8.21
3617,	8.25
3616,	8.25
3615,	8.40
3614,	8.49
3613,	8.53
3612,	8.39
3611,	8.38
3610,	8.32
3609,	8.37
3608,	8.34
3607,	8.39
3606,	8.47
3605,	8.37
3604,	8.35
3603,	8.24
3602,	8.18
3601,	8.19
3600,	8.15
3599,	8.18
3598,	8.16
3597,	8.00
3596,	7.98
3595,	8.01
3594,	8.02
3593,	7.89
3592,	7.91
3591,	7.94
3590,	7.88
3589,	7.79
3588,	7.81
3587,	7.94
3586,	8.00
3585,	7.89
3584,	7.89
3583,	7.79
3582,	7.80
3581,	7.77
3580,	7.71
3579,	7.66
3578,	7.61
3577,	7.47
3576,	7.54
3575,	7.55
3574,	7.59
3573,	7.79
3572,	7.81
3571,	7.79
3570,	7.70
3569,	7.82
3568,	7.81
3567,	7.83
3566,	7.96
3565,	7.98
3564,	7.99
3563,	8.12
3562,	8.16
3561,	8.20
3560,	8.11
3559,	8.05
3558,	8.01
3557,	8.06
3556,	8.05
3555,	8.13
3554,	8.16
3553,	8.22
3552,	8.15
3551,	8.11
3550,	8.20
3549,	8.21
3548,	8.29
3547,	8.12
3546,	8.03
3545,	7.98
3544,	7.98
3543,	8.14
3542,	8.20
3541,	8.16
3540,	8.38
3539,	8.51
3538,	8.60
3537,	8.47
3536,	8.59
3535,	8.52
3534,	8.46
3533,	8.52
3532,	8.47
3531,	8.50
3530,	8.48
3529,	8.49
3528,	8.65
3527,	8.62
3526,	8.60
3525,	8.62
3524,	8.74
3523,	8.85
3522,	8.95
3521,	8.97
3520,	8.90
3519,	8.84
3518,	8.85
3517,	8.91
3516,	8.93
3515,	8.99
3514,	8.97
3513,	8.84
3512,	8.81
3511,	8.81
3510,	8.94
3509,	8.96
3508,	8.96
3507,	9.04
3506,	9.02
3505,	9.02
3504,	8.84
3503,	8.85
3502,	8.88
3501,	9.00
3500,	9.05
3499,	9.09
3498,	8.89
3497,	8.69
3496,	8.74
3495,	8.37
3494,	8.42
3493,	8.39
3492,	8.38
3491,	8.40
3490,	8.49
3489,	8.49
3488,	8.57
3487,	8.71
3486,	8.73
3485,	8.73
3484,	8.82
3483,	8.68
3482,	8.68
3481,	8.97
3480,	9.32
3479,	9.38
3478,	9.36
3477,	9.26
3476,	9.07
3475,	9.12
3474,	9.21
3473,	9.27
3472,	9.35
3471,	9.40
3470,	9.38
3469,	9.34
3468,	9.26
3467,	9.28
3466,	9.30
3465,	9.21
3464,	9.26
3463,	9.48
3462,	9.55
3461,	9.58
3460,	9.66
3459,	9.59
3458,	9.50
3457,	9.62
3456,	9.62
3455,	9.65
3454,	9.66
3453,	9.82
3452,	9.77
3451,	9.76
3450,	9.80
3449,	9.71
3448,	9.62
3447,	9.58
3446,	9.72
3445,	9.78
3444,	9.84
3443,	9.84
3442,	9.98
3441,	10.00
3440,	10.12
3439,	10.13
3438,	10.14
3437,	10.17
3436,	10.20
3435,	10.13
3434,	10.09
3433,	10.12
3432,	10.25
3431,	10.32
3430,	10.28
3429,	10.29
3428,	10.39
3427,	10.47
3426,	10.29
3425,	10.24
3424,	10.23
3423,	10.23
3422,	10.12
3421,	10.20
3420,	10.23
3419,	10.21
3418,	10.24
3417,	10.27
3416,	10.34
3415,	10.28
3414,	10.29
3413,	10.26
3412,	10.25
3411,	10.17
3410,	10.15
3409,	10.17
3408,	10.18
3407,	10.14
3406,	10.13
3405,	10.03
3404,	10.13
3403,	10.09
3402,	10.14
3401,	10.14
3400,	10.23
3399,	10.34
3398,	10.36
3397,	10.36
3396,	10.36
3395,	10.34
3394,	10.39
3393,	10.40
3392,	10.45
3391,	10.47
3390,	10.34
3389,	10.36
3388,	10.42
3387,	10.45
3386,	10.46
3385,	10.25
3384,	10.21
3383,	10.28
3382,	10.33
3381,	10.30
3380,	10.28
3379,	10.31
3378,	10.28
3377,	10.28
3376,	10.09
3375,	9.91
3374,	9.89
3373,	9.82
3372,	9.85
3371,	9.89
3370,	9.94
3369,	9.90
3368,	9.88
3367,	9.95
3366,	9.76
3365,	9.88
3364,	9.90
3363,	9.89
3362,	9.81
3361,	9.85
3360,	9.87
3359,	9.82
3358,	9.82
3357,	9.66
3356,	9.49
3355,	9.50
3354,	9.46
3353,	9.47
3352,	9.36
3351,	9.38
3350,	9.39
3349,	9.39
3348,	9.33
3347,	9.44
3346,	9.44
3345,	9.55
3344,	9.56
3343,	9.40
3342,	9.35
3341,	9.33
3340,	9.49
3339,	9.56
3338,	9.56
3337,	9.45
3336,	9.45
3335,	9.47
3334,	9.50
3333,	9.34
3332,	9.33
3331,	9.30
3330,	9.31
3329,	9.44
3328,	9.42
3327,	9.40
3326,	9.47
3325,	9.43
3324,	9.32
3323,	9.37
3322,	9.40
3321,	9.54
3320,	9.59
3319,	9.59
3318,	9.62
3317,	9.69
3316,	9.70
3315,	9.84
3314,	10.05
3313,	10.14
3312,	10.16
3311,	10.01
3310,	9.97
3309,	9.96
3308,	9.94
3307,	10.01
3306,	9.93
3305,	9.96
3304,	9.92
3303,	9.93
3302,	10.02
3301,	10.01
3300,	10.07
3299,	10.03
3298,	9.98
3297,	9.97
3296,	10.02
3295,	10.02
3294,	10.10
3293,	9.90
3292,	9.95
3291,	9.76
3290,	9.82
3289,	9.77
3288,	9.92
3287,	9.88
3286,	9.95
3285,	9.93
3284,	9.84
3283,	9.76
3282,	9.72
3281,	9.55
3280,	9.63
3279,	9.65
3278,	9.53
3277,	9.84
3276,	9.98
3275,	10.15
3274,	10.16
3273,	10.19
3272,	10.15
3271,	9.97
3270,	9.96
3269,	10.07
3268,	10.04
3267,	10.22
3266,	10.43
3265,	10.49
3264,	10.45
3263,	10.42
3262,	10.43
3261,	10.37
3260,	10.47
3259,	10.52
3258,	10.54
3257,	10.67
3256,	10.76
3255,	10.82
3254,	10.86
3253,	10.83
3252,	10.77
3251,	10.75
3250,	10.74
3249,	10.72
3248,	10.48
3247,	10.58
3246,	10.57
3245,	10.44
3244,	10.39
3243,	10.40
3242,	10.38
3241,	10.41
3240,	10.40
3239,	10.44
3238,	10.54
3237,	10.58
3236,	10.69
3235,	10.67
3234,	10.63
3233,	10.61
3232,	10.61
3231,	10.53
3230,	10.51
3229,	10.58
3228,	10.58
3227,	10.62
3226,	10.57
3225,	10.56
3224,	10.56
3223,	10.76
3222,	10.79
3221,	10.79
3220,	10.79
3219,	11.05
3218,	11.04
3217,	11.17
3216,	11.29
3215,	11.26
3214,	11.36
3213,	11.23
3212,	11.39
3211,	10.79
3210,	11.16
3209,	11.08
3208,	11.08
3207,	10.92
3206,	10.83
3205,	10.81
3204,	10.73
3203,	10.73
3202,	10.80
3201,	10.70
3200,	10.65
3199,	10.72
3198,	10.73
3197,	10.68
3196,	10.64
3195,	10.53
3194,	10.58
3193,	10.47
3192,	10.48
3191,	10.54
3190,	10.72
3189,	10.78
3188,	10.87
3187,	10.86
3186,	10.81
3185,	10.66
3184,	10.58
3183,	10.77
3182,	10.84
3181,	10.86
3180,	10.90
3179,	10.59
3178,	10.59
3177,	10.62
3176,	10.54
3175,	10.46
3174,	10.31
3173,	10.30
3172,	10.45
3171,	10.53
3170,	10.52
3169,	10.85
3168,	10.93
3167,	10.78
3166,	10.56
3165,	10.50
3164,	10.32
3163,	10.37
3162,	10.23
3161,	10.23
3160,	10.19
3159,	10.32
3158,	10.21
3157,	10.03
3156,	9.91
3155,	9.84
3154,	10.00
3153,	9.91
3152,	10.00
3151,	10.38
3150,	10.27
3149,	10.17
3148,	10.17
3147,	10.17
3146,	10.28
3145,	10.25
3144,	10.26
3143,	10.29
3142,	10.33
3141,	10.08
3140,	9.97
3139,	9.92
3138,	9.89
3137,	9.98
3136,	9.97
3135,	9.97
3134,	10.07
3133,	10.06
3132,	10.09
3131,	9.98
3130,	9.95
3129,	9.97
3128,	9.97
3127,	9.94
3126,	9.94
3125,	9.94
3124,	9.88
3123,	9.85
3122,	9.87
3121,	9.98
3120,	9.85
3119,	9.75
3118,	9.81
3117,	10.10
3116,	9.91
3115,	9.91
3114,	10.03
3113,	10.01
3112,	9.98
3111,	9.94
3110,	9.70
3109,	9.89
3108,	9.42
3107,	8.99
3106,	9.34
3105,	9.22
3104,	9.09
3103,	9.23
3102,	9.11
3101,	9.27
3100,	9.25
3099,	9.19
3098,	9.38
3097,	9.16
3096,	9.20
3095,	9.18
3094,	9.14
3093,	9.79
3092,	9.95
3091,	10.48
3090,	10.38
3089,	10.28
3088,	11.11
3087,	11.76
3086,	12.12
3085,	12.11
3084,	12.09
3083,	12.06
3082,	12.12
3081,	12.10
3080,	12.03
3079,	12.19
3078,	12.12
3077,	12.08
3076,	12.19
3075,	12.18
3074,	12.23
3073,	12.14
3072,	12.04
3071,	12.04
3070,	12.16
3069,	12.15
3068,	12.32
3067,	12.32
3066,	12.39
3065,	12.35
3064,	12.46
3063,	12.59
3062,	12.48
3061,	12.52
3060,	12.44
3059,	12.25
3058,	12.21
3057,	12.18
3056,	12.14
3055,	12.17
3054,	12.01
3053,	12.07
3052,	12.14
3051,	12.14
3050,	12.09
3049,	12.00
3048,	12.07
3047,	12.22
3046,	12.25
3045,	12.27
3044,	12.24
3043,	12.20
3042,	12.25
3041,	12.24
3040,	12.15
3039,	12.09
3038,	12.06
3037,	12.13
3036,	12.15
3035,	12.14
3034,	12.16
3033,	12.23
3032,	12.32
3031,	12.35
3030,	12.29
3029,	12.29
3028,	12.28
3027,	12.28
3026,	12.33
3025,	12.37
3024,	12.37
3023,	12.22
3022,	12.14
3021,	12.04
3020,	12.06
3019,	12.05
3018,	12.05
3017,	12.09
3016,	12.16
3015,	12.15
3014,	12.16
3013,	12.27
3012,	12.11
3011,	12.06
3010,	12.15
3009,	12.13
3008,	12.15
3007,	12.14
3006,	12.07
3005,	12.13
3004,	12.37
3003,	12.57
3002,	12.55
3001,	12.67
3000,	12.66
2999,	12.73
2998,	12.77
2997,	12.63
2996,	12.46
2995,	12.42
2994,	12.31
2993,	12.38
2992,	12.44
2991,	12.38
2990,	12.39
2989,	12.34
2988,	12.37
2987,	12.40
2986,	12.36
2985,	12.38
2984,	12.19
2983,	12.23
2982,	12.36
2981,	12.46
2980,	12.45
2979,	12.26
2978,	12.28
2977,	12.29
2976,	12.20
2975,	12.33
2974,	12.47
2973,	12.52
2972,	12.49
2971,	12.68
2970,	12.70
2969,	12.79
2968,	12.75
2967,	12.79
2966,	12.63
2965,	12.74
2964,	12.65
2963,	12.64
2962,	12.58
2961,	12.75
2960,	12.82
2959,	12.95
2958,	12.84
2957,	12.82
2956,	12.83
2955,	12.96
2954,	13.02
2953,	13.08
2952,	13.21
2951,	13.02
2950,	12.99
2949,	12.94
2948,	12.98
2947,	13.00
2946,	13.09
2945,	12.74
2944,	12.74
2943,	12.84
2942,	12.76
2941,	12.73
2940,	12.80
2939,	12.82
2938,	12.79
2937,	12.77
2936,	12.88
2935,	12.79
2934,	12.86
2933,	13.11
2932,	13.11
2931,	12.95
2930,	12.92
2929,	13.02
2928,	12.94
2927,	12.95
2926,	12.47
2925,	13.07
2924,	13.08
2923,	13.03
2922,	13.17
2921,	13.02
2920,	12.69
2919,	12.50
2918,	12.53
2917,	12.64
2916,	11.30
2915,	11.18
2914,	11.36
2913,	11.48
2912,	11.17
2911,	11.09
2910,	10.86
2909,	10.89
2908,	11.24
2907,	11.03
2906,	11.33
2905,	11.57
2904,	11.58
2903,	11.89
2902,	11.78
2901,	11.56
2900,	11.54
2899,	11.78
2898,	11.87
2897,	11.84
2896,	11.90
2895,	12.12
2894,	12.16
2893,	12.04
2892,	12.04
2891,	12.14
2890,	12.18
2889,	12.17
2888,	12.05
2887,	12.13
2886,	12.09
2885,	11.85
2884,	12.00
2883,	12.16
2882,	12.07
2881,	11.55
2880,	11.64
2879,	11.55
2878,	11.31
2877,	11.17
2876,	11.13
2875,	11.19
2874,	11.20
2873,	11.00
2872,	10.86
2871,	10.79
2870,	11.06
2869,	11.29
2868,	11.24
2867,	11.50
2866,	11.45
2865,	11.52
2864,	11.52
2863,	11.42
2862,	11.28
2861,	11.25
2860,	11.53
2859,	11.58
2858,	11.66
2857,	11.80
2856,	11.64
2855,	11.67
2854,	11.66
2853,	11.51
2852,	11.48
2851,	11.42
2850,	11.60
2849,	11.65
2848,	11.49
2847,	11.45
2846,	11.43
2845,	11.11
2844,	11.17
2843,	10.99
2842,	10.89
2841,	10.87
2840,	10.94
2839,	11.25
2838,	11.21
2837,	11.29
2836,	11.29
2835,	11.43
2834,	11.23
2833,	11.21
2832,	11.25
2831,	11.29
2830,	11.00
2829,	10.86
2828,	10.93
2827,	11.03
2826,	10.91
2825,	10.80
2824,	10.78
2823,	10.96
2822,	10.92
2821,	10.79
2820,	10.66
2819,	10.83
2818,	10.63
2817,	10.79
2816,	10.70
2815,	10.42
2814,	10.44
2813,	10.66
2812,	11.06
2811,	11.02
2810,	11.26
2809,	10.98
2808,	11.51
2807,	11.92
2806,	11.83
2805,	11.99
2804,	12.07
2803,	11.92
2802,	11.75
2801,	12.16
2800,	11.95
2799,	12.21
2798,	12.58
2797,	12.61
2796,	12.97
2795,	12.92
2794,	13.10
2793,	13.01
2792,	13.07
2791,	12.85
2790,	12.79
2789,	12.86
2788,	12.68
2787,	12.70
2786,	12.70
2785,	12.63
2784,	12.54
2783,	12.24
2782,	12.23
2781,	12.16
2780,	12.40
2779,	12.48
2778,	12.38
2777,	12.36
2776,	12.33
2775,	12.30
2774,	12.48
2773,	12.32
2772,	12.47
2771,	12.30
2770,	12.38
2769,	12.12
2768,	12.30
2767,	12.16
2766,	11.86
2765,	11.53
2764,	11.91
2763,	11.98
2762,	11.93
2761,	12.75
2760,	12.80
2759,	12.71
2758,	12.73
2757,	12.63
2756,	12.33
2755,	12.47
2754,	12.57
2753,	12.81
2752,	12.79
2751,	13.07
2750,	13.06
2749,	13.23
2748,	13.08
2747,	13.14
2746,	13.13
2745,	12.85
2744,	12.73
2743,	12.81
2742,	12.67
2741,	12.58
2740,	12.66
2739,	12.68
2738,	12.90
2737,	12.89
2736,	12.86
2735,	12.59
2734,	12.46
2733,	12.32
2732,	12.39
2731,	12.54
2730,	12.50
2729,	12.40
2728,	12.48
2727,	12.61
2726,	12.73
2725,	12.43
2724,	12.37
2723,	12.82
2722,	12.80
2721,	12.77
2720,	12.88
2719,	12.84
2718,	13.12
2717,	12.97
2716,	13.35
2715,	13.43
2714,	13.70
2713,	13.79
2712,	13.43
2711,	13.17
2710,	13.19
2709,	13.15
2708,	13.10
2707,	13.17
2706,	13.14
2705,	13.33
2704,	13.26
2703,	13.43
2702,	13.40
2701,	13.25
2700,	13.21
2699,	13.01
2698,	13.25
2697,	13.07
2696,	13.15
2695,	13.24
2694,	12.84
2693,	13.91
2692,	12.85
2691,	12.82
2690,	12.86
2689,	12.48
2688,	12.52
2687,	12.24
2686,	11.90
2685,	11.48
2684,	10.99
2683,	11.02
2682,	11.36
2681,	11.75
2680,	11.96
2679,	11.89
2678,	11.50
2677,	11.43
2676,	11.67
2675,	11.30
2674,	11.37
2673,	12.06
2672,	12.02
2671,	12.29
2670,	12.41
2669,	12.22
2668,	12.26
2667,	11.92
2666,	12.06
2665,	12.04
2664,	11.85
2663,	12.50
2662,	12.62
2661,	12.52
2660,	12.55
2659,	12.27
2658,	12.31
2657,	12.09
2656,	12.10
